"FISCAL_YEAR","FISCAL_COUNT","SYSTEM_ID","SYSTEM_NAME","NCES School ID","NCES District ID","SCHOOL_ID","UNIQUESCHOOLID","SCHOOL_NAME","GRADE_RANGE","FAC_SCHTYPE","Street Address","ZIP","Locale Code*","Locale*","Locale","lon","lat","schoolgeom","Total Student Count","Hispanic","American Indian","Asian","Black","Pacific Islander","White","Two or More Races","Female","Male","COURSE_TAKER_CS","Hispanic_CS","American Indian_CS","Asian_CS","Black_CS","Pacific Islander_CS","White_CS","Two or More Races_CS","Female_CS","Male_CS","Student Teacher Ratio*","Free Lunch*","Reduced Lunch*","Type","DI_Asian","DI_Black","DI_Hispanic","DI_White","DI_Female","Classification","Has Extra Teacher","School classification","Total CS Teachers","Student-Teacher Ratio (CS)","SWD Total","URG","COURSE_TITLE","SUM_POP","Less than High School","CMPLTHS and Higher","CompButNoInternet","No Computer","White population_Weighted_Income","Black population_Weighted_Income","Asian population_Weighted_Income","Hispanic population_Weighted_Income","Total_Pop_Weighted_Avg_Income","White_Weighted_Avg_Distance","Black_Weighted_Avg_Distance","Asian_Weighted_Avg_Distance","Hispanic_Weighted_Avg_Distance","Total_Missing_BGs for income","Missing_Percentage"
2024,1,669,Hall County,130261001162,1302610,1552,"6691552",East Hall High School,"09-12",H,"3534 E Hall Rd","30507","41",Rural: Fringe,Rural,-83.7419986,34.3344875,"0101000020AD100000612BB2E77CEF54C0DDB5847CD02A4140",1293.0,827.0,2.0,3.0,95.0,4.0,315.0,47.0,615.0,678.0,,,,,,,,,,,16.38,723.0,160.0,Regular,,,,,,No,true,No with extra teacher,1.0,1293.0,,0.713,,39393.0,14.5888863503668,52.8444139821796,5.84875485492346,3.7087807478486,34388.6517824497,29526.3120796341,31774.6025641026,22602.1600623739,26448.0354956954,4998.9440766614,4944.32812462746,5242.30298116601,6228.09666698727,15.0,20.2702702702703
2024,1,669,Hall County,130261001161,1302610,1556,"6691556",North Hall High School,"09-12",H,"4885 Mount Vernon Rd","30506","41",Rural: Fringe,Rural,-83.8553321,34.4253233,"0101000020AD100000042ED9C2BDF654C008DD6FFE70364140",1159.0,203.0,1.0,9.0,11.0,1.0,910.0,24.0,549.0,610.0,20.0,4.0,0.0,1.0,0.0,0.0,14.0,1.0,3.0,17.0,15.38,243.0,50.0,Regular,0.042,-0.009,0.025,-0.085,-0.324,Both,false,Both without extra teacher,1.0,1159.0,1.0,0.185,"Advanced Placement Computer Science Principles, Computer Science Principles",22282.0,8.81428956108069,61.1390359931784,2.72865990485594,4.69886006642133,42470.671948971,,,24077.1211372064,36871.0904457297,5262.17910733277,2964.07753158297,3703.3458514424,5666.70661459421,10.0,31.25
2024,1,669,Hall County,130261001168,1302610,4752,"6694752",Johnson High School,"09-12",H,"3155 Robert Wood Johnson Drive","30507","41",Rural: Fringe,Rural,-83.8536859,34.2248294,"0101000020AD1000009B632FCAA2F654C0F316B435C71C4140",1287.0,1013.0,0.0,19.0,53.0,0.0,177.0,25.0,635.0,652.0,73.0,55.0,0.0,3.0,4.0,0.0,9.0,2.0,9.0,64.0,13.83,711.0,162.0,Regular,0.026,0.014,-0.034,-0.014,-0.37,In Person,false,In Person without extra teacher,2.0,643.5,10.0,0.828,"Game Design: Animation and Simulation, Computer Science Principles, Introduction to Cybersecurity, Advanced Cybersecurity",46777.0,21.3587874382709,38.3414926138914,3.5166855505911,3.39910639844368,36804.1587918854,23867.4760262159,21690.4249263984,18220.8683001531,21755.1819887825,3779.23236103113,4113.14481195287,4302.2122569458,4868.80797181477,16.0,19.5121951219512
2024,1,670,Hancock County,130264001178,1302640,288,"6700288",Hancock Central High School,"09-12",H,"11311 Ga Highway 15","31087","41",Rural: Fringe,Rural,-82.9713257,33.3003246,"0101000020AD100000EAD044332ABE54C09797570971A64040",214.0,1.0,0.0,0.0,206.0,0.0,5.0,2.0,110.0,104.0,,,,,,,,,,,11.2,233.0,0.0,Regular,,,,,,No,true,No with extra teacher,,,,0.967,,10936.0,17.7578639356255,60.0859546452085,10.4608632040966,12.7194586686174,37677.6560606061,16707.2745124778,8316.0,,18099.6547188272,14536.7408930417,8691.23653572135,9719.79222881495,14860.8692483023,5.0,19.2307692307692
2024,1,671,Haralson County,130267001183,1302670,3050,"6713050",Haralson County High School,"09-12",H,"1655 Georgia Highway 120","30176","42",Rural: Distant,Rural,-85.2444312,33.7644297,"0101000020AD100000CF87C2C2A44F55C0A9CB18D5D8E14040",940.0,46.0,3.0,6.0,21.0,0.0,831.0,33.0,432.0,508.0,14.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,2.0,12.0,13.7,803.0,0.0,Regular,0.065,0.121,-0.049,-0.098,-0.317,In Person,false,In Person without extra teacher,1.0,940.0,1.0,0.071,"Computer Science Principles, Programming, Games, Apps and Society",16182.0,11.4200964034112,56.5319490792238,10.3139290569769,4.90668644172537,29003.8661683318,16131.6375404531,,,26975.0087721982,6188.84619589488,7176.87065331618,7662.75503842368,6845.50139738896,12.0,40.0
2024,1,672,Harris County,130270002270,1302700,299,"6720299",Harris County High School,"09-12",H,P.O. Box 448,"31811","42",Rural: Distant,Rural,-84.8893617,32.762317,"0101000020AD10000029F4554DEB3855C0A9177C9A93614040",1680.0,135.0,1.0,15.0,305.0,2.0,1122.0,100.0,837.0,843.0,100.0,9.0,2.0,3.0,10.0,0.0,68.0,8.0,28.0,72.0,17.83,349.0,84.0,Regular,0.021,-0.082,0.01,0.012,-0.218,Both,true,Both with extra teacher,6.0,280.0,7.0,0.262,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",99367.0,4.47230972053096,62.7210240824419,5.21903650105166,2.65581128543682,45814.7819638568,33867.982982983,46643.0987884436,33121.7512888611,36232.6229112297,12877.8521162705,13608.3812836566,21859.8541394283,17093.7955056543,51.0,26.7015706806283
2024,1,673,Hart County,130273001193,1302730,3050,"6733050",Hart County High School,"09-12",H,"59 Fifth St","30643","32",Town: Distant,Town,-82.9228559,34.3482599,"0101000020AD100000EC5A311210BB54C00E81C8C7932C4140",1101.0,121.0,0.0,19.0,232.0,1.0,675.0,53.0,537.0,564.0,50.0,3.0,0.0,1.0,2.0,0.0,41.0,3.0,8.0,42.0,16.2,412.0,116.0,Regular,0.003,-0.171,-0.05,0.207,-0.328,Both,false,Both without extra teacher,1.0,1101.0,2.0,0.321,"Advanced Placement, Computer Science A, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society",18176.0,13.1437059859155,62.5935299295775,7.58142605633803,3.88424295774648,34083.7814089718,19498.4374301676,82573.0,26513.0845070423,28185.3566730354,4438.89554418658,2778.80437052732,2790.94223309666,3500.01174882963,10.0,27.7777777777778
2024,1,674,Heard County,130279001201,1302790,110,"6740110",Heard County High School,"09-12",H,"545 Main St","30217","42",Rural: Distant,Rural,-85.0933813,33.2756368,"0101000020AD100000B5638FF5F94555C07CC9101148A34040",655.0,29.0,2.0,1.0,62.0,0.0,530.0,31.0,318.0,337.0,,,,,,,,,,,15.5,252.0,58.0,Regular,,,,,,No,false,No without extra teacher,,,,0.139,,19040.0,10.5672268907563,61.890756302521,10.015756302521,6.40756302521008,35106.2790168411,38880.7414708112,,18903.3300099701,31327.2122739392,6975.95842165424,4581.32896244416,8242.7573857476,14950.794777692,11.0,29.7297297297297
2024,1,675,Henry County,130282002391,1302820,101,"6750101",Union Grove High,"09-12",H,"120 E Lake Rd","30252","41",Rural: Fringe,Rural,-84.1351074,33.5054754,"0101000020AD100000A61C8299A50855C05DF7FB6AB3C04040",1643.0,165.0,1.0,115.0,864.0,2.0,401.0,95.0,819.0,824.0,65.0,3.0,0.0,12.0,25.0,0.0,20.0,5.0,11.0,54.0,20.25,315.0,79.0,Regular,0.115,-0.141,-0.054,0.064,-0.329,Both,true,Both with extra teacher,4.0,410.75,2.0,0.626,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",13983.0,2.77479796896231,61.0026460702281,2.42437245226346,1.57333905456626,46707.5471183176,38081.7216535433,136238.588967972,30313.5722543353,42115.9430114528,1893.28167753868,2097.60598596575,1644.44787799557,1968.6223172223,6.0,21.4285714285714
2024,1,675,Henry County,130282002916,1302820,104,"6750104",Luella High School,"09-12",H,"603 Walker Dr","30248","21",Suburb: Large,Suburb,-84.202947,33.3765946,"0101000020AD10000090F46915FD0C55C0D36C794034B04040",1353.0,136.0,2.0,19.0,1049.0,3.0,82.0,62.0,679.0,674.0,26.0,2.0,0.0,1.0,21.0,0.0,2.0,0.0,11.0,15.0,22.22,530.0,74.0,Regular,0.024,0.032,-0.024,0.016,-0.079,Both,true,Both with extra teacher,3.0,451.0,2.0,0.876,"Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity",17263.0,3.65521635868621,49.7885651393153,0.0,1.18171812547066,39135.8489505247,36171.7509990232,19448.0,23019.4066785927,34372.6231391759,2033.49908155049,2327.91142642776,4251.07338545353,1579.81097877913,3.0,15.0
2024,1,675,Henry County,130282003407,1302820,105,"6750105",Dutchtown High,"09-12",H,"149 Mitchell Rd","30228","21",Suburb: Large,Suburb,-84.2500504,33.4701985,"0101000020AD100000839664D3001055C06B10E6762FBC4040",1833.0,156.0,3.0,124.0,1419.0,3.0,48.0,80.0,892.0,941.0,134.0,6.0,0.0,23.0,91.0,0.0,1.0,13.0,33.0,101.0,19.15,652.0,140.0,Regular,0.104,-0.095,-0.04,-0.019,-0.24,Both,true,Both with extra teacher,5.0,366.6,8.0,0.859,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",19289.0,6.16413499922235,62.0457255430556,7.40318316138732,1.83005858261185,41505.3325431035,40750.9103981219,20136.7271523179,28851.4174311927,35369.5250755272,2244.55984408965,2361.09650655181,2383.88762226377,2680.6543414187,11.0,32.3529411764706
2024,1,675,Henry County,130282003928,1302820,214,"6750214",Locust Grove High,"09-12",H,"3275 S Ola Rd","30248","41",Rural: Fringe,Rural,-84.0583441,33.3521178,"0101000020AD100000885AE4E8BB0355C074AB313212AD4040",1632.0,164.0,3.0,9.0,829.0,2.0,545.0,80.0,798.0,834.0,11.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,4.0,7.0,20.36,565.0,109.0,Regular,-0.006,0.037,-0.1,0.03,-0.125,In Person,true,In Person with extra teacher,3.0,544.0,0.0,0.608,"Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",12701.0,4.28312731281002,64.1130619636249,19.7228564679947,2.87378946539643,30339.8606299213,36162.582784572,,37462.2168330956,28672.1348421369,2254.00828235479,3355.99321836379,2856.0806475754,2080.87320070135,7.0,28.0
2024,1,675,Henry County,130282001205,1302820,295,"6750295",Stockbridge High School,"09-12",H,"1151 Old Conyers Rd","30281","21",Suburb: Large,Suburb,-84.203269,33.561484,"0101000020AD10000099D2FA5B020D55C0179D2CB5DEC74040",1506.0,291.0,4.0,41.0,1037.0,1.0,84.0,48.0,707.0,799.0,82.0,17.0,0.0,6.0,49.0,0.0,6.0,4.0,20.0,62.0,18.96,750.0,86.0,Regular,0.046,-0.091,0.014,0.017,-0.226,In Person,false,In Person without extra teacher,3.0,502.0,8.0,0.882,"Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity",25393.0,7.4075532627102,60.3906588429882,13.799078486197,1.59886582916552,33166.8277183099,32195.7986040177,26868.6171617162,21354.4741352923,29341.0772595107,1572.20640275633,1728.76542946568,3376.74489159605,2088.26951369866,9.0,16.6666666666667
2024,1,675,Henry County,130282003414,1302820,307,"6750307",Ola High School,"09-12",H,"357 N Ola Rd","30252","41",Rural: Fringe,Rural,-84.0438145,33.4465647,"0101000020AD100000CC2555DBCD0255C02706370829B94040",1652.0,153.0,7.0,22.0,594.0,2.0,786.0,88.0,834.0,818.0,96.0,9.0,1.0,2.0,39.0,0.0,43.0,2.0,15.0,81.0,19.75,372.0,79.0,Regular,0.008,0.047,0.001,-0.028,-0.349,Both,false,Both without extra teacher,3.0,550.67,19.0,0.452,"Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",17592.0,5.73556161891769,58.543656207367,5.03069577080491,0.22737608003638,38452.0594219433,37366.5461328028,,19982.4565943239,34213.4179093868,2237.6491727307,1721.46458996102,3557.81325258913,1416.23008796905,7.0,25.0
2024,1,675,Henry County,130282004172,1302820,315,"6750315",Hampton High School,"09-12",H,"795 Hampton Locust Grove Rd","30228","41",Rural: Fringe,Rural,-84.255346,33.3801667,"0101000020AD10000086CABF96571055C09DC36B4DA9B04040",1286.0,177.0,2.0,17.0,810.0,0.0,225.0,55.0,641.0,645.0,22.0,1.0,0.0,1.0,15.0,0.0,3.0,2.0,7.0,15.0,21.77,550.0,78.0,Regular,0.032,0.052,-0.092,-0.039,-0.18,In Person,true,In Person with extra teacher,3.0,428.67,1.0,0.767,"Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society",13075.0,4.17590822179732,56.1606118546845,2.40152963671128,2.75334608030593,34134.9268855368,26450.4823829787,,7706.47887323944,27638.3461997222,3158.71634313481,2872.46914394705,4064.5581255763,3576.51431015988,6.0,30.0
2024,1,675,Henry County,130282002130,1302820,391,"6750391",Eagle's Landing High School,"09-12",H,"301 Tunis Rd","30253","21",Suburb: Large,Suburb,-84.2087514,33.4906272,"0101000020AD100000A1FFD42E5C0D55C0974341DFCCBE4040",1657.0,194.0,5.0,59.0,1239.0,3.0,75.0,82.0,808.0,849.0,96.0,7.0,2.0,9.0,67.0,0.0,9.0,2.0,33.0,63.0,21.84,699.0,84.0,Regular,0.058,-0.05,-0.044,0.048,-0.144,Both,true,Both with extra teacher,5.0,331.4,13.0,0.865,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",20936.0,3.92625143293848,62.9680932365304,2.83721818876576,1.41860909438288,44441.4694960212,38373.7970080172,56185.9308108108,21516.9753810082,36853.2799169826,1750.8042145889,2023.00393683257,1773.71191285111,2327.96958565482,11.0,21.1538461538462
2024,1,675,Henry County,130282003418,1302820,408,"6750408",Woodland High School,"09-12",H,"800 Moseley Dr","30281","41",Rural: Fringe,Rural,-84.1530767,33.5626092,"0101000020AD100000E5113702CC0955C0E036099403C84040",1322.0,192.0,0.0,29.0,863.0,2.0,162.0,74.0,650.0,672.0,68.0,5.0,0.0,9.0,39.0,0.0,12.0,3.0,29.0,39.0,18.95,476.0,88.0,Regular,0.11,-0.079,-0.072,0.054,-0.065,In Person,true,In Person with extra teacher,4.0,330.5,1.0,0.798,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",11581.0,5.73352905621276,58.155599689146,10.9576029703825,0.794404628270443,42980.9755834054,41485.501936912,50676.1935483871,50407.4463087248,40671.5194978404,1932.4684884478,1696.5223320755,1961.78945101417,2424.07489236699,3.0,12.5
2024,1,675,Henry County,130282001208,1302820,3050,"6753050",McDonough High School,"09-12",H,"155 Postmaster Dr","30253","21",Suburb: Large,Suburb,-84.1363853,33.4392967,"0101000020AD100000EEC96889BA0855C0D0DECFDF3AB84040",1412.0,133.0,1.0,13.0,1145.0,2.0,45.0,73.0,733.0,679.0,77.0,6.0,0.0,0.0,62.0,0.0,2.0,7.0,30.0,47.0,19.69,697.0,95.0,Regular,-0.009,-0.006,-0.016,-0.006,-0.13,In Person,true,In Person with extra teacher,4.0,353.0,7.0,0.905,"Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",35007.0,4.45910817836433,53.0808124089468,1.35401491130345,1.47684748764533,37046.0671180453,26837.3687863764,19416.4646464646,23129.2653061225,25875.7556085425,2745.58954046025,1999.61489497879,2794.23064928717,2757.01855282672,16.0,28.0701754385965
2024,1,676,Houston County,130288003969,1302880,111,"6760111",Veterans High School,"09-12",H,"340 Piney Grove Rd","31047","13",City: Small,City,-83.6122266,32.5124252,"0101000020AD100000712F7AB82EE754C0B9D2212697414040",1937.0,178.0,4.0,42.0,586.0,6.0,1012.0,109.0,954.0,983.0,52.0,5.0,0.0,2.0,18.0,0.0,25.0,2.0,8.0,44.0,19.67,391.0,185.0,Regular,0.017,0.044,0.004,-0.042,-0.339,Both,true,Both with extra teacher,2.0,968.5,4.0,0.394,"Introduction to Python, Computer Science Principles",3176.0,3.8727959697733,36.2090680100756,1.32241813602015,0.724181360201511,41903.0,42602.0,,,36034.0,684.602788243092,684.602788243092,684.602788243092,684.602788243092,2.0,50.0
2024,1,676,Houston County,130288002179,1302880,192,"6760192",Houston County High School,"09-12",H,"920 Ga Highway 96","31088","13",City: Small,City,-83.6751496,32.5538954,"0101000020AD10000014FAAAA635EB54C0D233620BE6464040",2117.0,230.0,7.0,182.0,650.0,1.0,897.0,150.0,1018.0,1099.0,125.0,15.0,4.0,29.0,31.0,0.0,41.0,5.0,37.0,88.0,18.0,542.0,202.0,Regular,0.146,-0.059,0.011,-0.096,-0.185,Both,true,Both with extra teacher,4.0,529.25,3.0,0.416,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Introduction to Python, Computer Science Principles",8050.0,2.81987577639752,61.5403726708075,0.0,0.0,42153.8709758551,52819.2495749745,42871.92,19713.0,42634.8497417561,803.832688976373,881.338672172488,802.755896167017,929.863568935338,3.0,25.0
2024,1,676,Houston County,130288001222,1302880,1054,"6761054",Perry High School,"09-12",H,"1307 North Ave","31069","22",Suburb: Midsize,Suburb,-83.7256491,32.4675025,"0101000020AD100000CC37EC0871EE54C02D26361FD73B4040",1584.0,116.0,2.0,15.0,547.0,0.0,824.0,80.0,779.0,805.0,90.0,10.0,0.0,3.0,16.0,0.0,57.0,4.0,15.0,75.0,18.31,552.0,162.0,Regular,0.024,-0.168,0.038,0.113,-0.325,Both,true,Both with extra teacher,3.0,528.0,10.0,0.419,"Advanced Placement, Computer Science A, Computer Science Principles",7185.0,4.49547668754349,70.9394572025052,2.24077940153097,7.01461377870564,44917.7135160459,25519.6002647253,54478.6498316498,,34283.6412897862,1490.19635590599,1255.79287284245,1247.82016957366,1803.35103904757,6.0,35.2941176470588
2024,1,676,Houston County,130288001230,1302880,2052,"6762052",Northside High School,"09-12",H,"926 Green St","31093","13",City: Small,City,-83.6301873,32.6280802,"0101000020AD100000B1F61CFD54E854C0F02197EE64504040",1935.0,280.0,3.0,39.0,1106.0,1.0,388.0,118.0,928.0,1007.0,57.0,9.0,0.0,0.0,25.0,0.0,20.0,3.0,20.0,37.0,17.17,1643.0,0.0,Regular,-0.02,-0.133,0.013,0.15,-0.129,Both,true,Both with extra teacher,2.0,967.5,2.0,0.716,"Introduction to Python, Computer Science Principles",5644.0,14.8121899362155,58.8412473423104,15.6980864635011,3.66761162296244,31595.3495873969,22394.5132024374,,15073.0,19400.3246094686,593.688193929564,647.85442516556,995.37322999383,672.530126093152,5.0,27.7777777777778
2024,1,676,Houston County,130288001240,1302880,4056,"6764056",Warner Robins High School,"09-12",H,"401 S Davis Dr","31088","13",City: Small,City,-83.6141185,32.6099343,"0101000020AD1000009657AEB74DE754C0B59ABF53124E4040",1815.0,209.0,3.0,18.0,1088.0,1.0,386.0,110.0,902.0,913.0,60.0,4.0,0.0,1.0,38.0,0.0,15.0,2.0,15.0,45.0,18.57,1523.0,0.0,Regular,0.007,0.034,-0.048,0.037,-0.247,Both,true,Both with extra teacher,2.0,907.5,9.0,0.715,"Introduction to Python, Computer Science Principles",7485.0,8.76419505678023,56.3259853039412,4.95657982631931,8.39011356045424,28239.4073359073,25232.6751647093,,49464.0347490348,24077.019871261,719.683248578065,765.286375183338,724.762209687176,900.081587872966,6.0,27.2727272727273
2024,1,677,Irwin County,130291001246,1302910,2050,"6772050",Irwin County High School,"09-12",H,"149 Chieftain Cir","31774","41",Rural: Fringe,Rural,-83.2504328,31.5943567,"0101000020AD10000020764B1707D054C092A8BCC227983F40",502.0,34.0,0.0,2.0,184.0,0.0,270.0,12.0,227.0,275.0,,,,,,,,,,,12.66,323.0,0.0,Regular,,,,,,No,false,No without extra teacher,,,,0.434,,28942.0,11.44357680879,55.6112224448898,15.6105314076429,7.10386289821021,28312.7750777381,14903.6383672551,28089.0,11965.7718865598,20768.1775378425,6005.1645517641,3588.15561329044,4709.51091698487,15656.7864007816,11.0,18.3333333333333
2024,1,678,Jackson County,130294002134,1302940,191,"6780191",Jackson County High School,"09-12",H,"152 Jaxco Jct","30548","41",Rural: Fringe,Rural,-83.6865628,34.1132452,"0101000020AD1000009C2919A5F0EB54C0E93697D17E0E4140",2048.0,395.0,8.0,77.0,210.0,3.0,1274.0,81.0,983.0,1065.0,106.0,11.0,0.0,9.0,6.0,0.0,79.0,1.0,14.0,92.0,19.48,390.0,96.0,Regular,0.047,-0.046,-0.089,0.123,-0.348,Both,false,Both without extra teacher,2.0,1024.0,5.0,0.295,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Introduction to Cybersecurity, Advanced Cybersecurity",29773.0,6.21704228663554,53.0413461861418,2.90867564571928,3.6240889396433,40447.7508257997,15924.3065693431,32526.0170940171,22998.7293515358,35083.6780906302,4201.84603445399,4910.4515523246,3285.95851927711,5639.43877318129,19.0,38.0
2024,1,679,Jasper County,130297003423,1302970,108,"6790108",Jasper County High School,"09-12",H,"14477 Ga Highway 11 N","31064","41",Rural: Fringe,Rural,-83.7164889,33.3355024,"0101000020AD1000009C5C42F4DAED54C061DD1DBEF1AA4040",754.0,74.0,1.0,1.0,157.0,0.0,478.0,43.0,351.0,403.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.48,312.0,53.0,Regular,-0.001,-0.208,-0.098,0.366,0.534,Virtual,true,Virtual with extra teacher,1.0,754.0,0.0,0.306,Computer Science Principles,21981.0,6.60115554342387,58.1502206451026,8.584686774942,5.44106273599927,34146.0657814594,21907.6372495939,11972.0,19440.1887254902,28796.7949191193,8037.82534717228,6415.60448907043,13844.3011042012,7904.69455624617,10.0,23.2558139534884
